year_weeks,other_יהודה ושומרון,other_מחוז הדרום,other_מחוז המרכז,other_מחוז הצפון,other_מחוז חיפה,other_מחוז ירושלים,other_מחוז תל אביב,אבטיחים_other,אבטיחים_יהודה ושומרון,אבטיחים_מחוז הדרום,אבטיחים_מחוז המרכז,אבטיחים_מחוז הצפון,אבטיחים_מחוז חיפה,אבטיחים_מחוז תל אביב,אשכוליות_other,אשכוליות_יהודה ושומרון,אשכוליות_מחוז הדרום,אשכוליות_מחוז המרכז,אשכוליות_מחוז הצפון,אשכוליות_מחוז חיפה,אשכוליות_מחוז ירושלים,אשכוליות_מחוז תל אביב,בטטות_other,בטטות_מחוז הדרום,בטטות_מחוז המרכז,בטטות_מחוז הצפון,בטטות_מחוז חיפה,בטטות_מחוז תל אביב,בצלים_other,בצלים_יהודה ושומרון,בצלים_מחוז הדרום,בצלים_מחוז המרכז,בצלים_מחוז הצפון,בצלים_מחוז חיפה,בצלים_מחוז ירושלים,בצלים_מחוז תל אביב,גזרים_other,גזרים_מחוז הדרום,גזרים_מחוז המרכז,גזרים_מחוז הצפון,גזרים_מחוז חיפה,גזרים_מחוז ירושלים,גזרים_מחוז תל אביב,חסה_other,חסה_יהודה ושומרון,חסה_מחוז הדרום,חסה_מחוז המרכז,חסה_מחוז הצפון,חסה_מחוז חיפה,חסה_מחוז ירושלים,חסה_מחוז תל אביב,חצילים_other,חצילים_יהודה ושומרון,חצילים_מחוז הדרום,חצילים_מחוז המרכז,חצילים_מחוז הצפון,חצילים_מחוז חיפה,חצילים_מחוז ירושלים,חצילים_מחוז תל אביב,כרוב_other,כרוב_יהודה ושומרון,כרוב_מחוז הדרום,כרוב_מחוז המרכז,כרוב_מחוז הצפון,כרוב_מחוז חיפה,כרוב_מחוז ירושלים,כרוב_מחוז תל אביב,לימונים_other,לימונים_מחוז הדרום,לימונים_מחוז המרכז,לימונים_מחוז הצפון,לימונים_מחוז חיפה,לימונים_מחוז תל אביב,לפת_other,לפת_יהודה ושומרון,לפת_מחוז הדרום,לפת_מחוז המרכז,לפת_מחוז הצפון,לפת_מחוז חיפה,לפת_מחוז תל אביב,מלונים_other,מלונים_יהודה ושומרון,מלונים_מחוז הדרום,מלונים_מחוז המרכז,מלונים_מחוז הצפון,מלונים_מחוז חיפה,מלונים_מחוז ירושלים,מלונים_מחוז תל אביב,מלפפונים_other,מלפפונים_יהודה ושומרון,מלפפונים_מחוז הדרום,מלפפונים_מחוז המרכז,מלפפונים_מחוז הצפון,מלפפונים_מחוז חיפה,מלפפונים_מחוז ירושלים,מלפפונים_מחוז תל אביב,סלק_other,סלק_יהודה ושומרון,סלק_מחוז הדרום,סלק_מחוז המרכז,סלק_מחוז הצפון,סלק_מחוז חיפה,סלק_מחוז ירושלים,סלק_מחוז תל אביב,עגבניות_other,עגבניות_יהודה ושומרון,עגבניות_מחוז הדרום,עגבניות_מחוז המרכז,עגבניות_מחוז הצפון,עגבניות_מחוז חיפה,עגבניות_מחוז ירושלים,עגבניות_מחוז תל אביב,ענבים_other,ענבים_יהודה ושומרון,ענבים_מחוז הדרום,ענבים_מחוז המרכז,ענבים_מחוז הצפון,ענבים_מחוז חיפה,ענבים_מחוז תל אביב,פומלית_other,פומלית_מחוז הדרום,פומלית_מחוז המרכז,פומלית_מחוז הצפון,פומלית_מחוז חיפה,פומלית_מחוז תל אביב,פלפלים_other,פלפלים_יהודה ושומרון,פלפלים_מחוז הדרום,פלפלים_מחוז המרכז,פלפלים_מחוז הצפון,פלפלים_מחוז חיפה,פלפלים_מחוז ירושלים,פלפלים_מחוז תל אביב,צנון_other,צנון_יהודה ושומרון,צנון_מחוז הדרום,צנון_מחוז המרכז,צנון_מחוז הצפון,צנון_מחוז ירושלים,צנון_מחוז תל אביב,צנונית_other,צנונית_יהודה ושומרון,צנונית_מחוז הדרום,צנונית_מחוז המרכז,צנונית_מחוז הצפון,קולורבי_other,קולורבי_יהודה ושומרון,קולורבי_מחוז הדרום,קולורבי_מחוז המרכז,קולורבי_מחוז הצפון,קולורבי_מחוז חיפה,קולורבי_מחוז ירושלים,קולורבי_מחוז תל אביב,קישואים_other,קישואים_יהודה ושומרון,קישואים_מחוז הדרום,קישואים_מחוז המרכז,קישואים_מחוז הצפון,קישואים_מחוז חיפה,קישואים_מחוז ירושלים,קישואים_מחוז תל אביב,קלמנטינות_other,קלמנטינות_יהודה ושומרון,קלמנטינות_מחוז הדרום,קלמנטינות_מחוז המרכז,קלמנטינות_מחוז הצפון,קלמנטינות_מחוז חיפה,קלמנטינות_מחוז תל אביב,"תפו""א_other","תפו""א_יהודה ושומרון","תפו""א_מחוז הדרום","תפו""א_מחוז המרכז","תפו""א_מחוז הצפון","תפו""א_מחוז חיפה","תפו""א_מחוז ירושלים","תפו""א_מחוז תל אביב",תפוזים_other,תפוזים_מחוז הדרום,תפוזים_מחוז המרכז,תפוזים_מחוז הצפון,תפוזים_מחוז חיפה,תפוזים_מחוז תל אביב,תפוחים_other,תפוחים_מחוז הדרום,תפוחים_מחוז המרכז,תפוחים_מחוז הצפון,תפוחים_מחוז חיפה,תפוחים_מחוז תל אביב
2015-07-13/2015-07-19,0.0,0.0,150.0,3674.0,0.0,0,60.03,0,0,3200,81200,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,31980.0,410.0,16400.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,6240.0,0.0,700.0,0,0.0,0.0,0,0,0,600.0,29100,0.0,0,0,0,0,20000,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,21090.0,0.0,0,0,0.0,0,0.0,0,0.0,10070.0,0.0,7220,0,3610,0.0,0.0,3800.0,672.0,3040.0,0.0,0,0,0.0,0,0.0,0.0,27634.0,13440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,4200.0,0.0,2800.0,0,0,0,0,0,0.0,560.0,0.0,0,0,280,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,8400.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,12600.0,0,195.5,840.0,0.0,0
2015-07-20/2015-07-26,0.0,2400.0,740.0,0.0,1632.0,0,0.0,0,0,0,79200,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,820.0,0.0,13120.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,900.0,43200,0.0,0,0,0,0,8000,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,3700.0,37000.0,0,0,0.0,0,0.0,0,0.0,14067.0,0.0,2470,0,3040,0.0,1998.0,4940.0,0.0,0.0,0.0,0,0,11340.0,0,10344.0,400.0,22792.0,5076.0,0,0,0,0,0,0,20724,0,0,0,0,0,0,0,0,0.0,0,0.0,3000.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,700.0,0.0,0.0,0,0,0,0,0,0.0,140.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,2400.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,172.5,19490.0,5250.0,0
2015-07-27/2015-08-02,0.0,2067.0,0.0,10230.0,0.0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,27060.0,0.0,14965.0,0.0,0.0,0,0,2865.0,0,0.0,0,0.0,0,0.0,0,130.0,0.0,0.0,0,0.0,0.0,0,0,3000,0.0,13200,0.0,0,450,0,0,14000,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,13102.0,0.0,3420,0,3230,0.0,0.0,30020.0,0.0,0.0,0.0,0,0,39480.0,0,28754.0,0.0,8736.0,0.0,0,0,0,0,4224,0,61158,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,1120,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1200.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,172.5,1800.0,0.0,0
2015-08-03/2015-08-09,0.0,0.0,14400.0,62385.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,35670.0,0.0,0.0,0,0,0.0,0,5280.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,12300,0.0,0,0,0,0,800,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,8880.0,0.0,0,0,0.0,0,0.0,0,1520.0,21246.0,0.0,380,0,5510,0.0,0.0,40280.0,0.0,0.0,0.0,0,0,7020.0,0,5580.0,9616.0,25382.0,0.0,0,0,0,0,9984,0,34788,0,0,0,0,0,0,0,0,3250.0,0,3000.0,2632.0,0.0,0.0,1000,0,0.0,0.0,0,0,0,0,0,0,1000,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,3900.0,1350.0,0.0,1350.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,4389.0,0.0,0
2015-08-10/2015-08-16,0.0,720.0,0.0,130133.5,0.0,0,121.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2050.0,0.0,1230.0,0.0,0.0,0.0,0.0,0,0,0.0,0,3600.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,46950,0.0,0,1050,98800,128000,800,0.0,0,0,0,0,0.0,410.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,1110.0,0,0.0,0,1520.0,8820.0,0.0,0,0,4940,0.0,0.0,10640.0,0.0,0.0,0.0,0,0,0.0,0,8940.0,400.0,0.0,0.0,0,0,0,0,0,0,5076,0,0,0,0,0,0,0,0,0.0,0,0.0,5500.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,12000,0.0,0,0,0.0,0.0,1400.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1350.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,600.0,0,0.0,14769.3,600.0,0
2015-08-17/2015-08-23,0.0,814.0,0.0,110260.0,1250.0,0,331.5,0,0,0,25200,0,0,0,0,0,0,0,0,0,0,0,7980.0,0.0,9500.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,21600,0.0,0,120,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,3700.0,0.0,0,0,2590.0,0,0.0,0,760.0,12126.0,0.0,4180,0,2280,0.0,0.0,9880.0,0.0,0.0,0.0,0,0,0.0,0,48980.0,59812.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,500.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,16800,0.0,0,0,0.0,0.0,6650.0,0.0,0.0,0,0,0,0,0,0.0,1369.2,0.0,0,0,280,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1200.0,1350.0,0.0,1350.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11361.0,300.0,0
2015-08-24/2015-08-30,0.0,700.0,0.0,45363.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3800.0,0,0.0,0,95940.0,0.0,0.0,0.0,22550.0,0.0,0.0,0,0,0.0,0,1248.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,5400,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,9578.0,0.0,1520,0,0,0.0,0.0,15580.0,0.0,0.0,0.0,0,0,0.0,0,25344.0,31392.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1000.0,1000.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1350.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,5190.0,0,0.0,8279.0,0.0,0
2015-08-31/2015-09-06,0.0,6320.0,0.0,115608.5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,190.0,4560.0,0,0.0,0,0.0,0.0,0.0,9840.0,25830.0,0.0,0.0,0,0,0.0,0,1350.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,1200,0.0,0,0,0,0,1600,0.0,0,0,0,0,0.0,410.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,9254.0,0.0,2470,0,760,0.0,0.0,9500.0,0.0,0.0,0.0,0,0,0.0,0,5820.0,0.0,0.0,5376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,11250.0,250.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,12800,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,4800.0,1350.0,0.0,450.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,22665.0,1080.0,0
2015-09-07/2015-09-13,0.0,1050.0,250.0,13084.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280.0,0.0,3420.0,0,0.0,0,0.0,0.0,0.0,8610.0,42230.0,0.0,2099.2,0,0,0.0,0,4300.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,11100,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1482.0,0.0,0,0,570,19380.0,0.0,0.0,0.0,380.0,0.0,0,0,0.0,0,0.0,0.0,0.0,12264.0,0,0,0,0,21180,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,14400.0,0,3600.0,10350.0,0.0,1800.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,8268.0,0.0,0
2015-09-14/2015-09-20,0.0,0.0,370.0,9264.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,12210.0,0,0.0,0,0.0,0.0,0.0,0.0,9020.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,18900,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,2470.0,0.0,0,0,0,0.0,0.0,0.0,0.0,39140.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,21060,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,14400,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1575.0,0.0,159.84,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2015-09-21/2015-09-27,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,14060.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,699.84,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2015-09-28/2015-10-04,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,39140.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2015-10-05/2015-10-11,0.0,0.0,864.0,24512.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,2660.0,0.0,1710.0,570,0.0,0,0.0,0.0,820.0,0.0,26650.0,0.0,0.0,0,0,0.0,0,2794.5,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,3300,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,4135.0,0.0,570,0,0,0.0,0.0,0.0,0.0,12920.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1000.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,280.0,0.0,0,0,0,4950.0,0,0.0,0.0,0.0,0,0.0,0.0,0,6000.0,900.0,0.0,1800.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,21759.0,0.0,0
2015-10-12/2015-10-18,0.0,4368.0,3008.0,3840.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,7800,0.0,0.0,6080.0,0,0.0,0,0.0,0.0,0.0,0.0,13530.0,0.0,0.0,0,0,0.0,0,3499.95,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,2700,0.0,0,0,0,0,13200,0.0,0,0,0,0,0.0,5330.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,2964.0,0.0,342,0,1520,0.0,0.0,1520.0,0.0,3724.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,6214,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,646,0,0,0,0,0.0,0,2000,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,4500.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5404.0,5490.0,0.0,3150.0,0,0,640.0,640.0,0,0.0,0,0.0,0.0,0,0.0,16769.0,0.0,0
2015-10-19/2015-10-25,0.0,1260.0,1750.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,19500,0,0,0,2280.0,0.0,5130.0,0,0.0,0,8815.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,10005.45,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,1600,0.0,0,0,0,0,0.0,9020.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,22145.0,0.0,190,0,4940,0.0,0.0,6460.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,12400,0,400,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,2280,0,0,0,0,2400.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,3640.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,2400.0,450.0,0.0,1350.0,0,0,0.0,48640.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2015-10-26/2015-11-01,0.0,1090.0,1288.0,7074.0,200.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12900,0,0,0,2280.0,0.0,3800.0,0,0.0,0,0.0,0.0,2050.0,0.0,0.0,0.0,0.0,0,0,0.0,0,2800.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,800,0.0,0,0,0,0,0.0,1435.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1551.0,0.0,380,0,1900,0.0,0.0,3420.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,3552,0,5187,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1600,0,9600.0,0,6000,0.0,0.0,0.0,0.0,24500.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,50.0,0,0.0,1350.0,1125.0,0,0.0,0.0,0,0.0,900.0,0.0,1200.0,0,0,0.0,0.0,640,3040.0,0,0.0,0.0,0,0.0,7152.0,0.0,0
2015-11-02/2015-11-08,0.0,370.0,3745.0,2700.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,4500,900,0,0,0,14820.0,0.0,4560.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,4059.9,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,1800.0,0,0,0,0,800,0.0,0,0,0,0,0.0,8200.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1422.0,0.0,0,0,0,0.0,0.0,3040.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9711,0,0,4000,0,800,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,14440,0,0,1600,0,23000.0,0,0,0.0,0.0,0.0,0.0,19600.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,3150.0,675.0,0.0,0,0.0,2002.5,0,900.0,1350.0,0.0,450.0,0,0,6240.0,3520.0,0,0.0,0,0.0,0.0,0,0.0,8499.0,0.0,0
2015-11-09/2015-11-15,0.0,250.0,288.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,5700,0,0,4800,0,0,0,0,1520.0,0.0,4370.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32800,0.0,0,5299.95,0,0.0,0,0.0,0,3192.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,410.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,3068.0,0.0,0,0,0,0.0,760.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,3518.8,0.0,0,0,0,0,0,15200,0,7200.0,0,0,0.0,0.0,0.0,0.0,14188.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,15187.5,0,0.0,1350.0,333.0,225,0.0,0.0,0,1800.0,1575.0,0.0,0.0,0,0,0.0,0.0,3200,640.0,0,0.0,600.0,0,0.0,2241.0,0.0,0
2015-11-16/2015-11-22,0.0,350.0,312.0,1075.5,0.0,0,0.0,0,0,0,0,0,0,0,22500,0,0,11100,1200,0,0,0,2280.0,0.0,4370.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11200,36900.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,4500.0,0,0,0,0,0,0.0,0,0,0,0,0.0,410.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,2010.0,0.0,0,0,1140,0.0,0.0,3040.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,25584,0,0,0,0,5200,0,400,0,0,0,0.0,0,15750.0,1250.0,0.0,0.0,0,0,3420.0,0.0,0,0,0,0,0,5448,0,3600.0,0,0,0.0,0.0,0.0,0.0,13650.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1080.0,0.0,0,0.0,225.0,0,1200.0,1350.0,0.0,450.0,0,0,640.0,0.0,0,1497.6,0,0.0,0.0,0,0.0,3123.0,0.0,0
